time,ret_60_bps,ret_1_bps,ret_5_bps,ret_3_bps,ret_10_bps,ret_20_bps,ema_50_slope_bps,ema_50_dist_bps,ema_9_slope_bps
2024-09-01,-0.41613833220674407,-0.007246852728072899,-0.03486209471291553,-0.02148261264840548,-0.06800109126694358,-0.13591567453849734,-0.02069085677323209,-0.1740274926047903,-0.020954322468501742
2024-09-08,-0.19341465795565918,-0.0033506967614988425,-0.017180546566920966,-0.010203882116229818,-0.03389017703037342,-0.06865128623004055,-0.01091826685835894,-0.09540183785494355,-0.01081271598125045
2024-09-15,2.8432513160918367,0.04721328498677621,0.2363077369147506,0.141737966611223,0.47406629439398995,0.9513850061954301,0.14188263745335913,1.1536688442420355,0.14179123708979985
2024-09-22,1.3991608506866489,0.023241410715557628,0.11691377498833144,0.06979319048017266,0.23467081605828577,0.4672028642637371,0.06916131929276956,0.5565013823587772,0.0696341977305954
2024-09-29,1.4190601067149091,0.023962282120485626,0.12095514702802776,0.07241856773865056,0.2412103179349158,0.4809615297052311,0.07058155212017397,0.5714087265734019,0.07199446333796164
2024-10-06,-0.3946071159037931,-0.007000055356408025,-0.03517449930909935,-0.020843589287704488,-0.07248910032165844,-0.14259599845114715,-0.020734511902784768,-0.17585283954707184,-0.022077237325121284
2024-10-13,-0.04787030502009448,-0.000962531517798627,-0.006303600137165597,-0.0034700546000421273,-0.010632893062938171,-0.019861311459522045,-0.0032017019583597977,-0.03249891593459065,-0.003909137536280744
2024-10-20,2.422315174142742,0.04091117403411162,0.20488721939713006,0.12285595214992491,0.40649995003825495,0.813427021033856,0.12051564391605554,0.9803550696295351,0.12191061800583702
2024-10-27,0.45012589941281694,0.006776249580471571,0.03473155289026376,0.020407895768716575,0.07296458440116853,0.1547571744062003,0.022282074848785857,0.1760340144620849,0.02140651461598629
2024-11-03,0.028221581560176692,0.0015800885997591595,0.007728067036814103,0.004929997229490351,0.01537194527660882,0.020218918746020498,0.001607620697734886,0.008558878218862847,0.003915528089424575
2024-11-10,-1.7189567929183978,-0.027832390435532796,-0.1422105442863895,-0.08449883010069928,-0.28973034070163883,-0.5844438887953448,-0.08763764224448657,-0.7263524343149398,-0.08756663630453815
2024-11-17,-3.64994133046376,-0.0625904355581347,-0.31132409954882645,-0.18835945180927174,-0.6126826740470988,-1.2122315152115426,-0.1847927547079597,-1.5199978216470083,-0.18510733305777247
2024-11-24,4.733286509668492,0.08162044929172568,0.40789966708873754,0.2457824811133244,0.8092058332467209,1.6050925629369461,0.2386420822261034,1.944823350848608,0.24236252517543694
2024-12-01,-2.280906310783081,-0.04137572896629018,-0.20585432599059386,-0.12374570752325717,-0.4075060047218763,-0.8131045999576354,-0.11867921147078725,-0.9840784127544593,-0.12348714264615857
2024-12-08,-0.1939386738081688,-0.002793733853149232,-0.018695374684279228,-0.010158576373396077,-0.04257510615408755,-0.08431859902617098,-0.01358251979881935,-0.11637763842505684,-0.013029781944744372
2024-12-15,0.33462241972628537,0.00658124612220188,0.03687926518626979,0.021148746223347552,0.07657373615627051,0.15486767519187453,0.02007495923278401,0.15659687227310728,0.022432102410537183
2024-12-22,-0.8740343795405904,-0.01472693080964295,-0.07448073025021326,-0.04473896344500014,-0.1503321162067747,-0.30008653067589397,-0.044893967850524893,-0.3738343934657522,-0.045525892664087866
2024-12-29,0.023087646310452084,-0.00012135295073266574,0.0005508348991057939,0.00053361501705964,0.0013153975188725513,0.007705497477316211,0.00011798430862511956,-0.0021392153124092624,0.00037906334997301613
2025-01-05,0.7393542458296775,0.011943287111249349,0.059645737474411285,0.035672693207876784,0.12072889711835634,0.23959100548983558,0.036569620709599675,0.2943690700026853,0.035628647250385864
2025-01-12,1.5815032277173973,0.027444947411772423,0.1356797717142583,0.0816908897990371,0.2684956869533843,0.5300975108054876,0.0790324557487244,0.6403549953833491,0.07992983845663776
2025-01-19,0.28323725084072865,0.00310619734446755,0.016215644338510953,0.009855478893107275,0.03458103945141785,0.07276738857275038,0.012493773198983224,0.09697961556007569,0.009963874026087153
2025-01-26,2.2775204603019765,0.03872225373874941,0.19357767846894375,0.11603630312322061,0.3871725486146806,0.7777510755783402,0.11497731520256839,0.9350968382937958,0.11593815455674851
2025-02-02,0.8333572656268643,0.01340239035181986,0.06636487017019005,0.04028250151788418,0.13298693902087885,0.25633700697333334,0.03922544612957942,0.3164583373495841,0.03908249550983661
2025-02-09,2.2285125407442528,0.03853252095207011,0.1939201720068148,0.11581990714518234,0.3871545493851711,0.7860758427162517,0.11323264203855071,0.91786312806966,0.11605020721779402
2025-02-16,0.5969383733871404,0.006327295709334649,0.032808005788722755,0.018907004036510307,0.06673211033887647,0.1301963878769241,0.023955181438545164,0.18508461725776534,0.019016588982414893
2025-02-23,1.6411673817258652,0.02956473712569147,0.14651670933453603,0.08844218768212737,0.292517383270214,0.5852964234027986,0.08450303042626142,0.6860347557060894,0.08741241504841826
2025-03-02,-2.0014386426037833,-0.03260831791858211,-0.16745197978471674,-0.09860535283367926,-0.34181606912650336,-0.6795701161185757,-0.10360808231147546,-0.8544455825067977,-0.10274339122753055
2025-03-09,1.3364134470116131,0.022840681682847842,0.11887402531305818,0.06977335696346815,0.2431678391242482,0.4773316194787437,0.06978196763110209,0.562493177037388,0.07178371579295839
2025-03-16,2.262678424767487,0.0365754276075256,0.18300713662852583,0.10914378428817913,0.36848635007238634,0.7428529720412475,0.11195060779971824,0.9074786985175868,0.11003225093401929
2025-03-23,0.9867153521531812,0.016874818725529914,0.08449984587390544,0.051211994936025504,0.16835880206878215,0.3331721394081783,0.049035065389783215,0.3956874891345703,0.05000288039311918
2025-03-30,1.8353310531496263,0.030711944676504347,0.15264689780657795,0.09183050574245934,0.3035966373584889,0.605672217696927,0.09095368165277326,0.7379068149369482,0.09079758972237749
2025-04-06,-2.700992774651747,-0.04163402286478624,-0.21412186866067645,-0.12616183286327684,-0.43938532162271926,-0.9089245451175859,-0.1348111783830761,-1.1225704872620568,-0.13389007069986653
2025-04-13,6.07146781365328,0.10575786236145025,0.5305615199330028,0.31727469886632254,1.0699809489640715,2.161270672324437,0.31607881487992406,2.5491668147778723,0.31818191869326623
2025-04-20,4.25269587938192,0.0692589661957585,0.34574102110643357,0.2071066573971749,0.6994508052922435,1.4085082135881963,0.209477999333482,1.6956921427126788,0.20816131384936573
2025-04-27,-0.9208711417032508,-0.014354943012635976,-0.0856008324187317,-0.04980731756871308,-0.1805703214949989,-0.34785633557053663,-0.053460326014067604,-0.4733360300496905,-0.057868424994482276
2025-05-04,-1.597391528159542,-0.02347885862590556,-0.11537105713252455,-0.07136392709438867,-0.2249564445662112,-0.46467074661440344,-0.078398053620436,-0.655154390409006,-0.06997753140404143
2025-05-11,1.0126013074744438,0.018796426221535347,0.09089431842736369,0.056635593498243986,0.16759230483835988,0.3207292475168656,0.045846780917099976,0.34923004534911356,0.04828545509272353
2025-05-18,-0.9614645503519385,-0.022823517042590218,-0.10995193335121943,-0.06751672145990566,-0.22309734381651306,-0.43743126168115215,-0.06014100494087415,-0.516065890577858,-0.06774690218965157
2025-05-25,2.876288685935894,0.048176783724284765,0.24038117541226647,0.14461018219360072,0.49231700481384455,1.0015924033367778,0.14556485152422582,1.1744115015677479,0.14587952766729886
2025-06-01,-0.8984363337842249,-0.013986897834295608,-0.070648395588755,-0.042233272068964225,-0.1419951030326471,-0.28795949194952974,-0.04641112493400905,-0.38719586213682805,-0.04356513344761132
2025-06-08,0.11974289382435202,0.0038391118176570736,0.018507397064747078,0.012024331680760001,0.03430310283613697,0.05382254614589388,0.0064221850483419975,0.044080654502571794,0.009231701921536236
2025-06-15,3.369299765652292,0.054536505795246305,0.2711703549264475,0.16289121688309519,0.5452318299174158,1.1050398046264238,0.16642148614418528,1.3469557871012319,0.16269795735145662
2025-06-22,-1.824724850605039,-0.030703836686289433,-0.15072049701635767,-0.09160916238132662,-0.3007052031788836,-0.5971720843031301,-0.09100827416478162,-0.7519119667625506,-0.09071984188678595
2025-06-29,-2.7885582083746456,-0.04723006477905816,-0.23499687044859216,-0.1414191712085848,-0.4670051033353572,-0.9366092644096035,-0.14174567806826036,-1.166303994265993,-0.14104226513035753
2025-07-06,1.6948829456400323,0.02987174833639121,0.14560219209989667,0.08897129616551772,0.28536688173299896,0.5604054197746908,0.0848939824351956,0.6890982153185591,0.08511302507766584
2025-07-13,1.0402851052459066,0.017041356720189544,0.08685684748196566,0.051505415267004036,0.17643034650224512,0.355531111542946,0.05092191962173133,0.41030458014919086,0.052348598954218076
2025-07-20,-0.5639697542917881,-0.007769086241215118,-0.04010487176682112,-0.02367353056704672,-0.08236331652372153,-0.1694083467699637,-0.02716842420784369,-0.22753627981914476,-0.025202094343950862
2025-07-27,-0.32818055249097694,-0.006506875000017052,-0.03297161559096242,-0.019902983108917926,-0.06650553248324216,-0.13015625598071034,-0.018867988564982237,-0.15993123314852176,-0.020276715749986244
2025-08-03,0.6480745210234061,0.012583879335543016,0.062499542286455434,0.03782150640737437,0.12457365512074811,0.243115624321733,0.03389605890715138,0.269485282509567,0.03658728603808179
2025-08-10,0.9273383353285094,0.012943689193784516,0.06583298686056127,0.03909314738052745,0.13533092173121256,0.28702869351767696,0.04450054586769958,0.3558758477276095,0.04029863912672276
2025-08-17,-1.6671694262573313,-0.027501578672615927,-0.13816087835420618,-0.08316545732536199,-0.27697189187916144,-0.5574539757485084,-0.0837330515099406,-0.6891278340614331,-0.08363568040874973
2025-08-24,1.0267358137036147,0.018327807424910615,0.0919338420750526,0.055375880434304386,0.1849759641630783,0.3590104708859449,0.05144053414366072,0.41646210969193764,0.05471800554139888
2025-08-31,2.0444426218598672,0.03365729608255576,0.16869907564725095,0.10124911222710221,0.33349943172654906,0.6666093728685951,0.10089600589095954,0.8198456934888773,0.10016524281051888
2025-09-07,3.6422967639811805,0.060636595606476926,0.30523336075424007,0.18289450299344137,0.6142037347200381,1.2275399784932135,0.18205062263860966,1.4776261429438906,0.18307400307642682
2025-09-14,1.1618856507693331,0.019192842236694155,0.09342419209044123,0.05655895655162127,0.1833258127475244,0.37467842867605966,0.056866158092390574,0.45868173693310726,0.055023979759111295
2025-09-21,1.1834539668367414,0.01930558845979335,0.09672371527041022,0.0577569118306092,0.1955044227679401,0.39337980992654203,0.05825178288764601,0.46814927834175674,0.05796937216974114
2025-09-28,1.908979055573223,0.03164123083113244,0.1586295863225906,0.09505639845856771,0.3206945573973493,0.6485488442650289,0.09509942258542987,0.7689074630557593,0.09550981802180157
2025-10-05,3.21866317977651,0.05431196275174592,0.27021904914956624,0.16280936572254082,0.5365061701372345,1.0679453254317322,0.1576717019294366,1.2776998919493037,0.1603063010533308
2025-10-12,3.005287625109866,0.046393810724490885,0.23129901717814114,0.1390119080456234,0.46901285668101245,0.9510195342157071,0.14561644916413755,1.1706267699987118,0.1394150286109779
2025-10-19,4.444264556676581,0.07237365586532724,0.3672767629709855,0.2181023463837964,0.7252577634734007,1.4538615675381183,0.21401783296699858,1.7193087171974675,0.21587112146115933
2025-10-26,-3.132821187131421,-0.05858442896880574,-0.2935981048073382,-0.1750788133041295,-0.5733140109386019,-1.1072774174653892,-0.1789443244070303,-1.511674534664701,-0.1802797890689898
2025-11-02,-1.578200364613836,-0.02177442030507996,-0.11183059619784437,-0.06672512408058982,-0.2259859556900471,-0.4424854863254584,-0.078020773792655,-0.6609515597617983,-0.06970538804325818
2025-11-09,0.3677804505460735,0.008227208604690145,0.03332468850322389,0.021980885289517044,0.05692934712660977,0.10972125258325272,0.01586797995250821,0.12058093901576517,0.016635495475713198
2025-11-16,2.009714792162599,0.03092894207059765,0.16079654518780884,0.09413376150096496,0.32484632736667873,0.66670891940444,0.09743108584126035,0.7730929563793363,0.09644510762135973
2025-11-23,-0.5084702421508372,-0.006656801906423927,-0.03579657209780586,-0.02038225916179761,-0.07090840440320911,-0.16857607785701875,-0.02793202746746429,-0.2480717599342266,-0.024107416775054024
2025-11-30,3.305320789128443,0.05412000627747238,0.27193908312896903,0.16353938343269261,0.5454322979460506,1.1074422561483306,0.16540638610785638,1.3407573473014693,0.16327332577849527
2025-12-07,-0.466674815492372,-0.006866814795379146,-0.035799549682691154,-0.021482480837651897,-0.07367533397488196,-0.15395534202340924,-0.023885636619371896,-0.20494563336643157,-0.02313633627301284
2025-12-14,2.2073777544503628,0.034968833753541685,0.17676517155998056,0.10483017553640978,0.35686039550972065,0.7221828564121695,0.10775336544990444,0.8680181297145491,0.1061126444772853
2025-12-21,0.8880212959922102,0.018145664123739132,0.08594578364793787,0.053216704494359536,0.17051178828797883,0.3238717551892069,0.04468390819050411,0.3583229513792121,0.0497451106491652
2025-12-28,4.79503722207896,0.07313241413161996,0.36939437616337834,0.22042579965818812,0.7415906274687597,1.517529688924448,0.2335396132144807,1.8919460753200499,0.2224365501058784
2026-01-04,-4.0333450763201775,-0.06183595991632629,-0.3073132801029185,-0.18367496435333167,-0.6188819543415173,-1.2939619777744376,-0.20699351659670506,-1.7122238461141785,-0.1891804025694452
2026-01-11,3.350107485227266,0.05502448948067722,0.2714791694323861,0.16305736550490457,0.5468795014443636,1.1296240386752192,0.1679804954525567,1.3592141369936352,0.16378554249864555
2026-01-18,2.4085127238353694,0.042362506910117725,0.21456822111366877,0.12846439383186964,0.4215836685143033,0.8294330937271398,0.12148597085419438,0.9759313291490259,0.1253962818339034
2026-01-25,6.636634201329076,0.11290125031029147,0.5600965593692131,0.33660870762960304,1.1216002512369705,2.248737162081103,0.3320265888230003,2.6915952974387007,0.3340701871832033
2026-02-01,0.8566770343721677,-0.06774203124918447,-0.24554707416021726,-0.19382193033317466,-0.3062065620116596,-0.11929532508660788,-0.22892336876319425,-2.079119874414005,-0.24836859228444816
2026-02-08,6.484190266207061,0.09458320357390533,0.5309605777258447,0.30789414012565686,1.0689192055128398,2.1318743042348878,0.2277637291940211,1.7024512130620417,0.26338196143251275
2026-02-15,1.0551578664322012,-0.002792217983537317,-0.00849536146903191,-0.011853798995299774,0.05014231162436111,0.24425273200007633,0.0019154119184381655,-0.025634434663354907,-0.017590602586431796
2026-02-22,2.2310850116841157,0.043092529437989566,0.21817453519866664,0.13078552195093748,0.43625598595995324,0.838332477182168,0.11029606744420864,0.8857932857713934,0.1282702418569178
2026-03-01,3.3131736785897945,0.06178631762807714,0.3015223014804828,0.18322897788230408,0.6103308361422186,1.2410364448217068,0.1773895742440305,1.4289540777977594,0.18224390546146482
2026-03-08,-3.5478027418777973,-0.08303512176096679,-0.41330910411522526,-0.24922463468196746,-0.8191554832421107,-1.646126253593,-0.22924988246309883,-1.934795723907602,-0.25821295009482875
2026-03-15,-1.6447894834278995,-0.021568862733511655,-0.10916732198437752,-0.06544828798105537,-0.2247985487201789,-0.4629572484525288,-0.0814883063716919,-0.6805568327467699,-0.06937396925263399
2026-03-22,-8.811694142829248,-0.16120308459603624,-0.8015738441737651,-0.4839591581212951,-1.5956904963915077,-3.122759371601316,-0.4688908970355768,-3.8887890489963906,-0.481594771706659
2026-03-29,-0.03492874811945696,2.970097882596805e-05,-0.06070097996951637,-0.03180595662401853,-0.19569348272566778,-0.4534237738635087,-0.017476143616067676,-0.2799107179443535,-0.010731938070818348
2026-04-05,4.219321906989897,0.06684669352441054,0.3404703262153595,0.20403461880393342,0.6882153234787619,1.3696376907071788,0.1893203596755137,1.4955942450193624,0.20082336809611168
2026-04-12,0.9230693837640191,0.022241681221456054,0.10253802242213396,0.0627885137073898,0.19753991300044746,0.3649244731200745,0.03899336244699469,0.29127008491591283,0.05031097787097416
2026-04-19,2.0251899040491734,0.026545635541153884,0.13285278510435644,0.08041566560053591,0.2612574580876343,0.5520380817568176,0.0936238504890317,0.7433760543475457,0.07849242627588003
2026-04-26,-1.5154949352065334,-0.022478796363491423,-0.10795237301693107,-0.06540912305721129,-0.2088109526690958,-0.42182777523324416,-0.07410211811526383,-0.6187802924591623,-0.06442544944602854
2026-05-03,-1.2706033828048753,-0.02042093807645871,-0.10275785460322336,-0.06226417965434369,-0.2040111121335411,-0.405594149103111,-0.0640130585786024,-0.5376815857720904,-0.06268126501977082
