sl_mult,base_rate,pct_bar1,ratio,n_tp,n_sl
0.75,0.09380849545314554,40.50869254584425,3.3333333333333335,50867,314925
1.0,0.10023919165392638,28.311195150609674,2.5,54354,257022
1.25,0.10359930879697847,19.645086671635,2.0,56176,206642
1.5,0.10546378653113088,13.825804841527328,1.6666666666666667,57187,164287
1.75,0.10661087372266677,10.091196695570115,1.4285714285714286,57809,129281
2.0,0.10727847109137416,7.668090177773363,1.25,58171,100690
2.5,0.1079737313344755,5.124669845014037,1.0,58548,60199
3.0,0.10821900882076854,4.186763881099271,0.8333333333333334,58681,35660
